,path,height,width,aspect_ratio,r,g,b,h,s,v,error
0,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:000012b6-2c07-4df6-941c-8f2d0915391c.png,4000,6000,0.6666666666666666,242.49441925,240.55885520833334,233.71653558333333,32.937960583333336,12.032505583333334,242.73826866666667,
1,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:000162dc-43bd-4129-9081-0024b8868cac.png,6000,3728,1.609442060085837,139.0169060264664,105.90684732653791,67.83536503040057,20.95891362660944,112.17535698319027,139.7157255007153,
2,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:00016467-aeaa-45fe-a040-9c8550d0d3cf.png,1549,2990,0.5180602006688964,142.83164885750003,107.33388182255895,62.47403309071987,23.299654108487296,153.746745661782,142.83364842135717,
3,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:0008efe0-a5d3-4683-ab85-9a6612ee9b97.png,2400,2990,0.802675585284281,124.1096289018952,97.51288628762542,64.46091931438127,22.105585284280938,137.22872840022296,124.11284921962095,
4,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:000b2947-cf62-4228-a2ea-67cf9fcb8d99.png,4468,1407,3.175550817341862,150.25887842409642,120.16532585187632,75.54498879817564,26.349511554645243,136.70968504453052,150.63572802950333,
5,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:00111f6e-5114-4cf8-b201-ee3ddb0348c9.png,2902,2990,0.9705685618729097,126.0281179627013,98.96029159915085,66.06733944298593,22.51789804747735,125.72207726651439,126.02977383836311,
6,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:001cb35b-08c3-4b2f-92db-eff0b7b1674c.png,2990,1842,1.6232356134636265,168.50794940790692,115.33896575265362,63.86011751077606,19.967469560133488,161.3427396424564,168.5079617545274,
7,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:001d6292-ae9e-434e-81c6-3d7318712a12.png,1773,2695,0.6578849721706864,181.966359754177,134.07213165530786,68.60034782717887,31.42547635266997,168.91053746833296,182.26905834476537,
8,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:00283318-6047-4ad5-8132-ab8e73f78073.png,1104,1398,0.7896995708154506,148.15130439965998,135.8216441448446,134.06344272874293,53.34268870125023,28.145293613028965,149.29839664842115,
9,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:0028a8bd-df15-4d69-8192-7770d70d30f9.png,2641,2990,0.8832775919732442,80.87863381535574,67.68233769259896,48.11245942869011,24.86752775565149,113.07474074252303,80.8865089867905,
10,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:002a7c0f-caad-4ceb-9e8c-266991d2f92d.png,1976,3008,0.6569148936170213,160.17930272983247,124.09268536264968,72.19164784596003,27.38771911878715,153.8492757504953,160.3883215945064,
11,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:0030bd19-eadf-4c5e-8235-24e411fe2158.png,2148,2990,0.7183946488294315,151.94517276707586,122.96874170886194,92.57919648362325,20.47623362792175,106.99520375179836,151.95381641474063,
12,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:00334437-bfe8-4b14-a155-dfc24d01d6b4.png,1996,2990,0.6675585284280936,154.24316944926642,131.46810627944853,93.91086487355983,27.187802695692387,100.6742226928774,155.68344833479668,
13,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:00335e4d-32d1-4db1-a611-43870d24e610.png,3008,1880,1.6,145.002807053531,101.79728843650973,66.67272132469444,19.82805674230421,156.2797962525464,145.02434801522182,
